tokens,NE,alias,notes,score
resolved,,,,1.710721168
threads,I,thread,,1.7089646013
delay,,,,1.7063142778
thermal,,,,1.7061917513999998
poor,,,,1.7017701403999999
blow,,,,1.6882758098
crank,,,,1.6865806383000002
spline,,,,1.6834382509999999
hook,,,,1.6827404231999998
unscrewed,,,,1.6812226394
spun,,,,1.6795415291
smell,,,,1.6791964124
overflow,,,,1.6759271418000001
dreher,,,,1.6750807428
lyle,,,,1.674328338
hard,,,,1.6738661258
mechanical,,,,1.6725963394999999
blew,,,,1.6725706263999998
location,,,,1.6622138718000001
opened,,,,1.6633449702
double,,,,1.6626696117
steel,,,,1.660310676
solonoid,I,solenoid,,1.6588682502
polished,,,,1.6573883941999998
td,,,,1.6569397326
steps,,,,1.6551910584
bob,,,,1.6489671468
quick,,,,1.6419173191
gallons,,,,1.6392783825
unused,,,,1.6349931915
costa,,,,1.631727725
doug,,,,1.7942269734
terminal,,,,1.6289229350999999
bled,,,,1.6271461680000001
swarf,,,,1.626221978
faulted,P,fault,,1.6231748804
bars,,,,1.6253421103999999
contactors,I,contactor,,1.6179665641
draw,,,,1.6184685949000002
gib,,,,1.6174365734
accordingly,,,,1.6166442677000001
assessment,,,,1.6133824128999998
plunger,,,,1.6142148198
bound,,,,1.6133931833000001
referrenced,,,,1.6127698944
able,,,,1.6096816655000001
ejection,,,,1.6067540566
bench,,,,1.6033415218
port,,,,1.5929248861
zone,,,,1.5948532253
feb,,,,1.593136436
instructed,,,,1.5927219421
lubricated,,,,1.5910060680000002
gauges,,,,1.591409488
ir,,,,1.5895385166999998
scan,,,,1.5895385166999998
adjuster,S,adjust,,1.5885444286000001
tornos,,,,1.5800428762
extract,,,,1.5753632858000002
gates,I,gate,,1.5746503144
previously,,,,1.5743761906
45bar,,,,1.5735640934000001
far,,,,1.5714770412
requesting,,,,1.5706846753
canister,,,,1.5706097615
workpiece,,,,1.5677372216
pos,,,,1.5669517953999998
polarity,,,,1.5652155540000001
relaced,S,replaced,,1.5649046693000002
details,,,,1.562133456
sensing,,,,1.5550362224
related,,,,1.5506183205000001
lights,I,light,,1.5541426171000001
jumped,,,,1.5507903504
engagement,,,,1.5488915604
broke,P,broken,,1.5444635591999998
demag,,,,1.5394549753
consuming,,,,1.5376738522
hinge,,,,1.5357434766999998
movement,,,,1.5264501679
prod,,,,1.5255229782
hs3,,,,1.6676114242
y1,,,,1.5256907613
rubber,,,,1.5205638425999999
keyed,,,,1.5227390797999998
microswitch,,,,1.5156484729
horizontal,,,,1.5123003547999998
suspect,,,,1.5120965429
settings,,,,1.5100025012
pete,,,,1.5092987491
induplate,,,,1.5066957605000002
entire,,,,1.5046416452000002
coolanr,I,coolant,,1.5032738746
harness,,,,1.5029903193
fails,,,,1.5004249821000002
h7,,,,1.4951388125
smaller,,,,1.4906151285
vfd,,,,1.4901073403
reprogrammed,,,,1.4892883722999999
shorting,P,short,,1.48772553
nnzx3,,,,1.4877254043
tracks,U,track,,1.5088579572999998
released,,,,1.4836958963999998
plates,I,plate,,1.4803405400999998
crash,,,,1.4798978616999998
frequency,,,,1.4790461247
told,,,,1.4786768221000002
onsite,,,,1.4774953642
lathe,,,,1.4767358166999998
align,S,align,,1.4705516415
anca,,,,1.4754046966999999
master,,,,1.469956452
grate,,,,1.4687737808
window,,,,1.4689202427
barnes,,,,1.4682865708000001
1100,,,,1.4645868317
7a,,,,1.4622712057
earlier,,,,1.4602458569
cart,,,,1.4572412215000001
connectors,I,connector,,1.4545978453
converter,,,,1.4533525943
fallen,,,,1.4540249609
gap,,,,1.4522091158000001
spliced,,,,1.448616177
different,,,,1.4480216947
cup,,,,1.4407292453
trays,,,,1.4422139893
catching,,,,1.4415661412
function,,,,1.4382458059999998
motors,I,motor,,1.4380881231
prior,,,,1.4376600091999998
bypassed,,,,1.4377855877
ejecting,,,,1.4367518522999998
drives,U,drive,,1.4349813499000001
pully,I,pulley,,1.4348829531
break,,,,1.4353523553999998
impeller,,,,1.4321351095
small,,,,1.4317175466
chattering,,,,1.4303848754
mains,,,,1.4303780338999998
rotary,,,,1.0918900303
recognizing,,,,1.4249424627
paddles,,,,1.4242159228
iso,,,,1.4229641886000002
fans,I,fan,,1.0550494893
taper,,,,1.4208443101
consumed,,,,1.4166686171
coalescent,,,,1.4165532197
showed,,,,1.4126858042
wringer,,,,1.4119856375
come,,,,1.4060148369999999
repeating,,,,1.4085990547
rot,,,,1.4062285019
blower,,,,1.4044966665
reference,,,,1.4054035053999998
available,,,,1.4047656824
s5,,,,1.4017115977
workholding,,,,1.4010332516
i2,,,,1.4009900211000001
coils,I,coil,,1.3995784477000002
sound,,,,1.3984268628
exchanger,,,,1.0339587990999999
counting,,,,1.3911882585
incomplete,,,,1.3898627719
completely,,,,1.3775335605
dust,,,,1.3767042833
resolve,,,,1.3752688299
actuators,I,actuator,,1.3733745646000002
caught,,,,1.3702955366999998
applied,,,,1.3684752806
infeed,,,,1.3695913382
boot,,,,1.3687928283000002
increase,,,,1.4088210375
finished,,,,1.3674585949
fixed,,,,1.3642092193000002
rectifier,,,,1.3643734636000002
drops,,,,1.3625175838999999
slowed,P,slow,,1.3635718376
relief,,,,1.3612192188999999
patrick,,,,1.4244869664
delivered,,,,1.3596375831999998
machined,,,,1.3589704986000002
shear,,,,1.3578325395
transfer,,,,1.3572883055
7b,,,,1.3559765007
fh3,,,,1.3562320425
timing,,,,1.3544618942
fast,,,,1.3543524408
slides,I,slide,,1.3537021513
old,,,,1.3531561816
idler,,,,1.3513684193000002
tearing,,,,1.3490152395
parameters,,,,1.3469779756
insert,,,,1.3467859243
headstock,,,,1.3451605016
h8,,,,0.8337009031999999
pre,,,,1.3354674425
large,,,,1.3346741186
connecting,,,,1.3337903173
spray,,,,1.3325931185
met,,,,1.3312268449
cells,,,,1.3293642096
recognition,,,,1.3267178401000002
dia,,,,1.3248290654000001
second,,,,1.3221560114
near,,,,1.3219942956
days,,,,1.3219467215
hernandez,,,,1.3197387487
fiber,,,,1.3176598519
optic,,,,1.3176598519
0bar,,,,1.3176128809999998
sc4,,,,1.3143403656000001
cts,,,,1.3092317389
current,,,,1.3101423551
diaphram,,,,1.3093558584
46,,,,1.3071086442
roland,,,,1.3059811535999999
cb17,,,,1.3053504259
tighten,S,tighten,,1.3031824466
grinder,,,,1.3033856578
neveux,,,,1.301482933
spndle,I,spindle,not sure if sp = spindle for sure,1.300112886
guage,,,,1.2993108117
locked,,,,1.2996139182
spinlde,I,spindle,not sure if sp = spindle for sure,1.2980837497
scraping,,,,0.9367521766
siemens,,,,1.2937128869
cycles,U,cycle,,1.2944838553
lever,,,,1.2937085149
ram,,,,1.2938410658
damage,P,broken,,1.2923949328
hex,,,,1.288879864
overtemp,,,,1.2870672951
sheared,,,,1.286735885
brass,,,,0.9268938984999999
type,,,,1.2840478488
minutes,,,,1.2815341737000001
0600,,,,0.00013738036417397897
5v,,,,1.2739454474
flipper,,,,1.2744707987000001
hydromat,,,,0.9994456636
cold,,,,1.2736962604000002
req,,,,1.2732103851
120v,,,,1.2716317367
26bar,,,,1.2671138031
whining,,,,1.2663027589
modify,,,,1.2639794749
cutch,I,clutch,,1.2603451762
dropped,,,,1.2589295122
incorrect,,,,1.2588134387999999
report,S,report,,1.2535256851999999
sinico,,,,1.2491611084
lowering,,,,1.243656294
vdi,,,,1.2425576362000001
enable,,,,1.2424508989
jog,,,,1.2416938319
calibrated,,,,1.2400279504
allowing,,,,1.2389698363
addressed,,,,1.2400400031999999
tyler,,,,1.2398553121
glued,,,,1.238796022
60bar,,,,1.2389808984000001
latch,,,,1.2359333451999999
blowing,,,,1.2353417077
burrs,,,,1.2336850573
hardened,,,,1.2327082883
clogging,,,,1.2332995945
external,,,,1.2319503283
travelling,,,,1.2291198416
drip,,,,1.2268456084000001
controler,I,controller,,1.2258039529
diagnosed,,,,1.2247649487999999
longer,,,,1.2254802523000001
nc,,,,1.2248686355
90,,,,1.2239723076
relocate,,,,1.2194179949
weak,,,,1.2192255441
roof,,,,1.3081190778
skipping,,,,1.2159368939
funnel,,,,1.2132341851000001
following,,,,1.21344511
x4,,,,1.2115147079000002
fines,,,,1.2125553982
tablet,,,,1.209925992
inventoried,I,inventory,,1.2062591763
ab,,,,1.2057101637999998
instead,,,,1.2053148570999999
bronze,,,,0.9977479568000001
severely,,,,0.8404158842
hyraulic,I,hydraulic,,1.200829232
spilling,,,,1.1995916895
timer,,,,1.1996959412000001
i19,,,,1.1988099284
lighting,I,light,,1.1953496173
smoke,,,,1.1930703343
slipped,,,,1.1897337837000002
threaded,,,,1.1869560548
stations,I,station,,1.1858712992
scaffold,,,,1.1843115454000002
centering,,,,1.1836288125
psi,,,,1.2279076631
rails,,,,1.1805581266
elbow,,,,1.1786466152
upright,,,,1.1752603094
h8900,,,,1.172740112
tested,,,,1.1713733443
destroyed,,,,1.1690242081
preventing,,,,1.1682816336
unknown,,,,1.1662026152
lh,,,,1.1647641092
attempted,,,,1.2060513002
ls,,,,1.1634044741
cylindar,I,cylinder,,1.1632260435
piece,,,,1.1621303094
way,,,,1.1566007179
verical,I,vertical,,1.1561321928
devices,,,,1.1564322824
scale,,,,1.1548666599
slamming,,,,1.1520496235
indexers,I,index,not one hundred percent sure here,1.1494128909
exceeded,,,,1.1485575290999999
screaming,,,,1.1482286122
inserted,,,,1.1469159564
recessing,,,,1.1447855781999998
soon,,,,1.1423406834
trw,,,,1.1382318009
sec,,,,1.1366351796
collisions,,,,1.1371778755
burn,,,,1.1344932716
c7,,,,1.132598465
step,,,,1.1313012572
bushings,,,,1.1300439894
bundle,,,,1.1286566272
know,,,,1.1288910037
rubbing,,,,1.1260740521
01,,,,0.00012082767484993803
powered,,,,1.1249479034999998
rollers,,,,1.1232508333
transition,,,,1.1196187182
seen,,,,0.7715952369
got,,,,1.1214081341
pistons,I,piston,,1.1207525277
2b,,,,1.1192646922
kit,,,,1.1164340897
ceiling,,,,1.1167255405
refilled,,,,1.1142553991
trepan,,,,1.1126239679
severed,,,,1.1129881643000001
device,,,,1.1129278694
diagnosis,,,,1.1097676635
nn,,,,1.1101160851
adapter,,,,1.1077922101
sliding,,,,1.1072826122
just,,,,1.1054695208
remained,,,,1.1036031419
elaso,,,,1.1038712051000001
k11,,,,1.0980271418
k10,,,,1.0980271418
cushion,,,,1.0979624088
changer,,,,1.097613652
felt,,,,1.0962796508
changes,,,,1.0961407793
looked,,,,1.0930153682
slowly,P,slow,,1.0921417269
lamp,,,,1.0917249916
t98,,,,1.0913634112000001
manipulator,,,,1.0872468045
disengage,,,,1.0853661443
camera,,,,1.0815172097
malfunction,,,,1.0762765977
micron,,,,1.0802026048
assy,,,,1.0778509840000001
scratching,,,,1.0770548062
pumper,I,pump,,1.0761723413
bouncing,,,,1.0765188867
repiar,S,repair,,1.0760813325
5a,,,,1.0761280517
spraying,,,,1.0746711877
normal,,,,1.0738451798
indexed,I,index,not one hundred percent sure here,1.0734864439
ewag,,,,1.0735717754
separated,,,,1.0727842139000001
weekend,,,,1.0731140358
brian,,,,1.0664041818
registering,,,,1.0666922045
intermittently,,,,1.0657829562
starters,I,starter,,1.0587402206
glide,,,,1.0527836478
drawing,,,,1.0550851867
grease,,,,1.0544508124
003,,,,0.00011293743142109756
middle,,,,1.0508905951
conduit,,,,1.0495714142
tied,,,,1.0470184244
received,,,,0.8073746216
process,,,,1.0443285885
amp,,,,1.0444269159000001
tuned,,,,1.0430490275
magnetic,,,,1.041792095
original,,,,1.0413456204
k3m,,,,1.0413484802
read,,,,1.0397336517
seated,,,,1.0374152068
contaminated,,,,1.0380858870999998
subpanel,,,,1.0381728395999998
collant,I,coolant,,1.0371257573000001
locate,,,,1.0340702327
reassembled,,,,1.0260611776000002
h16,,,,1.0257528437
referencing,,,,1.0251252948
rejecting,,,,1.0248125851999998
collar,,,,1.0236562711
setter,,,,1.0215019114
flush,,,,1.0203782423
differential,,,,1.0201083327
zs3,,,,1.0158971609
believes,,,,1.0134690240000002
fed,,,,1.0144891481
acceptable,,,,1.0145860891
3cr,,,,1.0139311356
hydro,,,,1.0133631194
eng,,,,1.0132238398
ballast,,,,1.011071578
banjo,,,,1.0106186563
alarming,P,alarm,,1.0102198145
massive,,,,1.0086949342
cleanout,,,,1.0082632276
numatics,,,,1.0069460221
parameter,,,,1.0058493927
ge,,,,1.0060520870999998
45,,,,1.0050249299
steam,,,,1.0044664751999999
40,,,,1.0025093243
doc,,,,1.0024146790000001
seeing,,,,1.0002072153000001
27bar,,,,1.0003835401
ap,,,,0.9997288612999999
auxiliary,,,,0.9979994694
remaining,,,,0.9967903545
tschudin,,,,0.9945129253
dye,,,,0.9959606865
30a,,,,0.9955686431999999
reason,,,,0.9938963312000001
seat,,,,0.9933376962999999
popped,,,,0.9933311561
band,,,,0.9925487042
occurs,,,,0.9885086096
overtightened,,,,0.9881191355
c32,,,,0.9872874954
toggles,,,,0.9862032237
500,,,,0.9860595048999999
cause,,,,0.9859927074
jorge,,,,0.9849691125
dragged,,,,0.9824847068000001
touch,,,,0.9829849912999999
hydrostatic,,,,0.9791139258
central,,,,0.9792155736
relocated,,,,0.978832354
temporary,,,,0.9785137159
h2,,,,0.9771537675
l1,,,,0.9768288596
build,,,,0.9757554942000001
vert,I,vertical,,0.9732848790999999
bulbs,,,,0.9729085431000001
heavily,,,,0.9734079973
10mm,,,,0.9725436492
adusted,S,adjust,,0.9728279279000001
mitsubishi,,,,0.9713899019
accepted,,,,0.9712658512000001
reel,,,,0.9713084956999999
transor,,,,0.969691885
x1,,,,0.9696231769
later,,,,0.9678030234
jg,,,,0.9670801976000001
acc,I,accumulator,,0.9669345859
delivery,,,,0.9644913054
dirty,,,,0.9651117506999999
grabbing,,,,0.9646532655
repaced,S,replaced,,0.9645033865000001
scheduled,,,,0.9636407301000001
strips,,,,0.9599665203
802t,,,,0.9586468628
overloads,P,overload,,0.9565853959999999
rapid,,,,0.9552342656
smartscope,,,,0.9543588131
i5,,,,0.9537305462000001
worked,,,,0.9463769284
fpi,,,,0.9510609054000001
mc,,,,0.9457609656
secure,,,,0.9498054036
updated,,,,0.9494255085
jw,,,,0.9472849789
alternating,,,,0.9477131262999999
assist,,,,0.9468999779999999
respond,,,,0.9462368306000001
vent,,,,0.9462692298000001
sealer,,,,0.9440458667
filtering,,,,0.9450149507
sackda,,,,0.9441399811
rt,,,,0.9430020334999999
vib,,,,0.9428926503
vrf,,,,0.9382441047
disti,,,,0.9381971008
additional,,,,0.9363670724
reaching,,,,0.935791218
soldered,,,,0.9351136029000001
code,,,,0.9334492840999999
shifts,U,shift,,0.9320632189
h4,,,,0.9282779004
micro,,,,0.9276841732
phasing,,,,0.9267703538
chhips,I,chip,,0.9273240504000001
maindrive,,,,0.9246138655
refridgerant,,,,0.9260588479
er,,,,0.9252755949
hammering,,,,0.9233401998999999
liner,,,,0.9251649956
hour,,,,0.9244292734
chord,,,,0.9221340362
dampeners,,,,0.9219469056
recently,,,,0.9201124215
heating,,,,0.9198360017
relays,I,relay,,0.9199650333
dave,,,,0.9197879362000001
identified,,,,0.9198180545999999
eta,,,,0.9186555987
bottomed,,,,0.9180473029
training,,,,0.9176627685
pneumatic,,,,0.9170358881999999
bleed,,,,0.9160157204
cb20,,,,0.9129164059999999
shafts,I,shaft,,0.9124350197
applicable,,,,0.9123028555
accommodate,,,,0.912526133
euchner,,,,0.9119006498000001
improperly,,,,0.9115914104999999
chamber,,,,0.9100972334999999
stepped,,,,0.9096935668
linkage,,,,0.9078106025
loos,P,loose,,0.9079059708
sticky,,,,0.9070252233
seating,,,,0.9063664799
cleard,S,clear,,0.9046065998
48,,,,0.9016194412
fasteners,,,,0.9021829301000001
pum,,,,0.9013751364
bore,,,,0.9008563288
cranked,,,,0.8978299632
difficulty,,,,0.8970804823
data,,,,0.894506444
lb,,,,0.8948528732
bags,,,,0.8946280562000001
rpm,,,,0.8913106979000001
lost,,,,0.8898222248000001
vibrating,,,,0.8882934332
percio,,,,0.8886568484
hesitation,,,,0.8852321231999999
bladders,I,bladder,,0.8849232722
reducing,,,,0.88454353
effort,,,,0.8800956487999999
petcock,,,,0.8803595109000001
tower,,,,0.8802244464
date,,,,0.8786764884
camshaft,,,,0.8775653084
defect,,,,0.8771679542
1083,,,,0.8771679542
mounts,,,,0.8720190784
misfiring,,,,0.8703903982
rewelded,S,weld,,0.8713684733
pocket,,,,0.8687652279000001
fix,,,,0.8684630801000001
inner,,,,0.8686592384999999
splashing,,,,0.8681941791
indexes,I,index,not one hundred percent sure here,0.8656204256000001
unplugged,,,,0.8670824831999999
h25,,,,0.8646820987
screwed,,,,0.8642948793999999
tricked,,,,0.8638035633
forting,,,,0.8634711737
rs,,,,0.8624995121
holes,,,,0.8606700442
stopped,U,stop,,0.8589827175
orlando,,,,0.8589661887000001
burning,,,,0.858568192
duct,,,,0.8578726605
today,,,,0.8561903818000001
touching,,,,0.8565518584999999
allowed,,,,0.8562400768999999
braking,,,,0.8550500283
6sn1118,,,,0.8549061465000001
jacobs,,,,0.8537559924
railing,,,,0.8538111753000001
lobo,,,,0.8530384434999999
possibly,,,,0.8532927067
status,,,,0.8532375937000001
unusable,,,,0.8528037186
toggle,,,,0.8514748445
sc11,,,,0.8510935036
piping,,,,0.8480979084
300,,,,0.8493588732999999
6v,,,,0.8486651672
package,,,,0.8464421154
contacor,I,contactor,,0.846581785
t91,,,,0.8456470256
sides,,,,0.8441227147
baldor,,,,0.8433245881999999
shipped,,,,0.8409732963
electronic,,,,0.8417766823999999
0615,,,,9.024584116522966e-05
display,,,,0.8411549818999999
oor,,,,0.8407504479000001
leakage,P,leak,,0.8402622507999999
carts,,,,0.8402622507999999
opposed,,,,0.8400562951999999
595,,,,0.8387969198
contacts,,,,0.8399053681
pyers,,,,0.837163951
0815,,,,8.983749764266593e-05
deformed,,,,0.8335544423000001
32,,,,0.8331467909
h22,,,,0.8338126821999999
unallowed,,,,0.8319142703
bobbin,,,,0.8316451821999999
jett,,,,0.8311768874
early,,,,0.8301282543999999
i4,,,,0.8278143723
locating,,,,0.8277520026999999
drilling,,,,0.8258627324
carraige,,,,0.8255600502
deep,,,,0.8253407940999999
sc7,,,,0.8249122786
dimension,,,,0.8237456248
cooler,,,,0.8241080881
subspindle,,,,0.8239090501
buildup,,,,0.8236040633
stepping,,,,0.8221007486
300501,,,,0.9035519255
worm,,,,0.8187232869
clasps,,,,0.8189991963
pc,,,,0.8186202828
burnishing,,,,0.818292363
chilling,,,,0.817873823
finger,,,,0.8173918043999999
overlapping,,,,0.8169235772
wall,,,,0.8149798095
flores,,,,0.8133957594
rags,,,,0.8148165389
satellite,,,,0.8129647441
keyway,,,,0.8124860179000001
marks,,,,0.8120283343000001
suspected,,,,0.8112663079000001
compared,,,,0.8097129417
gd,,,,0.8091899562999999
prab,,,,0.8087187855
variable,,,,0.8059182162
emptied,,,,0.8070178008
dislodged,,,,0.8054314269
squeeling,,,,0.8028831223
vsd,,,,0.80177096
op25,,,,0.8008161435
lined,,,,0.8011878658
liners,,,,0.8003690303000001
half,,,,0.7983974155
ft,,,,0.7990027045
sumo,,,,0.7987635693999999
em,,,,0.79817111
012,,,,8.541073134853224e-05
slot,,,,0.7957154179000001
reduction,,,,0.7951706320999999
dept,,,,0.7953875527
28bar,,,,0.793846286
programmed,,,,0.7934359227
homed,,,,0.7905421769
assisted,,,,0.7895563126
cb5,,,,0.790741508
t3,,,,0.7905894656999999
melted,,,,0.789418759
h29,,,,0.7880414484999999
afetr,,,,0.7885727102
h37,,,,0.7884084466
locknuts,,,,0.7869911898999999
installation,,,,0.7865965420000001
synchron,,,,0.7854235487000001
continued,,,,0.7853954606999999
switched,,,,0.7828951934999999
lion,,,,0.7834026055
lcd,,,,0.7834026055
accumulatr,I,accumulator,,0.7810971086
searching,,,,0.7813529217
clips,,,,0.7809110220000001
frozen,,,,0.7774972676
mis,,,,0.7767674879
outside,,,,0.7764773954
763051,,,,0.7769335748999999
modification,,,,0.7767614928000001
age,,,,0.7762007911
spots,,,,0.7762952377
dead,,,,0.7762952377
realign,,,,0.7749010762999999
tapped,,,,0.7752680356
posted,,,,0.7745926114
eject,,,,0.7745922233
retightened,S,tighten,,0.7739906753
gone,,,,0.772359474
pyer,,,,0.7728234015000001
chearged,S,charge,,0.7727588601000001
rotated,,,,0.7720216368
rocker,,,,0.7696834003
contamination,,,,0.7709947717
shoe,,,,0.7662013965000001
decreased,,,,0.7648392733
brought,,,,0.7647212123
reduce,,,,0.7631872579000001
contacting,,,,0.7611581831
warning,,,,0.7611937789
sealing,,,,0.7605925568
iinop,P,inoperable,,0.7595384478
attaching,,,,0.7591103104000001
fluctuating,,,,0.7577741328
liftgate,,,,0.7580366153
material,,,,0.7553668684999999
heads,I,head,,0.4327871877
sprokets,,,,0.7574548851
transformer,,,,0.7565590917
night,,,,0.7564764428
backwards,,,,0.8642836918000001
brushiing,I,brush,,0.7552921975
pallet,,,,0.7542912056000001
wider,,,,0.7540095185
x6,,,,0.7535797167
maybe,,,,0.7517803808
stays,,,,0.7503527709000001
44,,,,0.7498680687999999
carousel,,,,0.7491954079
tuesday,,,,0.7474398615000001
removing,,,,0.7445392847
unjam,,,,0.7460089035999999
immediately,,,,0.7450675038
technician,,,,0.7441386734000001
similar,,,,0.7446044608
limits,U,limit,,0.7433477693
stradle,,,,0.7418463176000001
backlash,,,,0.7405132003
tape,,,,0.7410845867
pecking,,,,0.7404656694
shield,,,,0.7381632469
22bar,,,,0.7387539066
measuring,,,,0.820857759
coax,,,,0.48200079770000004
chutes,I,chute,,0.7379934117
interruption,,,,0.7370857225
calibration,,,,0.7375154121999999
reaming,,,,0.7370614318
turrte,I,turret,,0.7360752737999999
logic,,,,0.7360969704000001
firring,U,firing,,0.7359850081999999
finding,,,,0.7352818706
losses,,,,0.7347908448999999
venting,,,,0.73514709
shimmed,,,,0.7351067129000001
10a,,,,0.733860143
4th,,,,0.7316575297
scrapers,I,scraper,,0.7302060901
hardware,,,,0.7301481956
spacers,,,,0.729362724
010,,,,7.818128113288118e-05
referrence,,,,0.7272082706
plugs,,,,0.725117804
unlock,,,,0.7255269933
nose,,,,0.7246236290000001
prepared,,,,0.7250464307
scroll,,,,0.7250305845999999
dtcs,,,,0.7228885012999999
bradley,,,,0.7209641182
containment,,,,0.7216869998000001
spot,,,,0.7225082868000001
feedback,,,,0.7219107919
look,,,,0.7218651117
fired,,,,0.7200092404999999
teeth,,,,0.7184523138
retaing,,,,0.7189260625
flap,,,,0.7183660295000001
s12,,,,0.7173144025
toronto,,,,0.7172270026
j1019,,,,0.7154219812
systems,,,,0.7155236534999999
overlaod,P,overload,,0.7155263598999999
par,,,,0.7117181520999999
insulation,,,,0.7118996538
errors,,,,0.7120982520999999
winding,,,,0.7117999173999999
juan,,,,0.7110208929
state,,,,0.7089493963
ocean,,,,0.7089493963
preemptively,,,,0.7084383178
balancer,,,,0.7083880966
triggering,,,,0.7067762318999999
sensory,,,,0.7048735292
elevator,,,,0.7044151234
black,,,,0.7041947719
orientator,,,,0.7029252703
separate,,,,0.7022053443999999
leaving,,,,0.7015581711
potetiometer,,,,0.7010510245999999
vise,,,,0.700870068
fresh,,,,0.699568952
rvc,,,,0.6994117751000001
as14,,,,0.6993868137
esco,,,,0.6990049848000001
team,,,,0.6982229562000001
geometry,,,,0.3097132637
sink,,,,0.6973810615
festo,,,,0.6968145537
fh03,,,,0.6963342277
rehomed,,,,0.6943842712999999
operational,,,,0.6939371476999999
411,,,,0.694244256
fond,,,,0.6937666673999999
past,,,,0.6933402605
regulation,,,,0.6932818096
thank,I,tank,,0.6927050123
num,,,,0.6918947893999999
i18,,,,0.6896405278
larger,,,,0.6887099718
fiting,I,fitting,,0.6895391289
breakage,,,,0.687994695
rest,,,,0.6874198838
producing,,,,0.6874352248000001
tubing,,,,0.6876903926000001
adjusment,S,adjust,,0.6876251479000001
recognize,,,,0.32341815949999997
15a,,,,0.6871288994
cs1001,,,,0.6855259095
3000,,,,0.6858348798
repared,S,repair,,0.6854068129
collison,,,,0.6852142126999999
aligning,,,,0.6783765756
sloppy,,,,0.6834962401000001
fires,,,,0.6830211139
obvious,,,,0.6823994297
absorber,,,,0.6824356764
shock,,,,0.6824356764
3x655g,,,,0.6809098756
vbowl,,,,0.6806979188
31,,,,0.37061136009999995
1230,,,,0.679858587
plugin,,,,0.6789179766
increasing,,,,0.6772898781000001
fanuc,,,,0.6771192743000001
1420,,,,0.6772692619
hs1,,,,0.6770038119
compensator,,,,0.6763873637000001
bored,,,,0.6744797853
tuuet,,,,0.6742773005
volt,,,,0.6743192719
sotck,I,stock,,0.6741927702
moter,I,motor,,0.6736415123
protective,,,,0.6725254681999999
lubricating,,,,0.6712773962999999
mts,,,,0.6710641068
1400,,,,0.6697787668
h28,,,,0.6689716143
daily,,,,0.6682277795
ordering,,,,0.6666343422
saturday,,,,0.6677296711999999
j1018,,,,0.664437179
cb6,,,,0.6625969196
pinion,,,,0.6613342504
forth,,,,0.6618714771
overfilling,,,,0.6609891147
nozzles,,,,0.6611826906
axial,,,,0.6608810972
self,,,,0.6607303848
struck,,,,0.6592637477000001
ks6022,,,,0.6585902471
mike,,,,0.6585778475
dirt,,,,0.6584351254999999
brakes,I,brake,,0.6571700375
grabber,,,,0.6562514021
legacy,,,,0.6557246673
6b,,,,0.6561540895
form,,,,0.6544633411
fail,P,fail,,0.6541184521
officially,,,,0.6533195259000001
006,,,,7.00817090992505e-05
marci,,,,0.6527394448
installing,,,,0.6523307868
dry,,,,0.6521768137
intermittent,,,,0.6512490551
blocked,,,,0.6507433204999999
04,,,,6.973084671773362e-05
chords,,,,0.6495621998
badly,P,broken,,0.6490900402
completd,S,complete,,0.6469097808
hydaulic,I,hydraulic,,0.6480044124000001
ko,,,,0.6480410768
z3,,,,0.6475756263
downtime,,,,0.6450922787
rise,,,,0.6448111545
tomorrow,,,,0.643826526
vogrel,I,vogel,,0.6429275917
h39,,,,0.6422128926
finally,,,,0.27134149620000003
empties,,,,0.6407571814
sequenced,,,,0.6401287809
determined,,,,0.22195716100000001
cconveyor,I,conveyor,,0.6380445238
sporadically,,,,0.6380637678
runable,,,,0.6378708348
actuated,,,,0.6376655859
2cr,,,,0.6372639212
cluch,I,clutch,,0.6360723097
nitrogen,,,,0.635554225
shrted,,,,0.6345698814
rupyured,P,rupture,,0.6339628031
sensata,,,,0.6336998621
leaki,P,leak,,0.6334495908
hs6,,,,0.6333900914
epic,,,,0.6330751489
macjine,,,,0.6325835339
claw,,,,0.6322053723
acumulators,I,accumulator,,0.6315395376
dwell,,,,0.6289944386
charging,,,,0.6288366353
lahouse,,,,0.6282405764
h35,,,,0.627868643
25amp,,,,0.6277592096
cap,,,,0.627082291
lip,,,,0.625138516
extracted,,,,0.6265053821000001
believing,,,,0.624436243
6a,,,,0.6252146939
orings,,,,0.6242396576
spares,U,spare,I'm not sure where to put this or if it is important,0.6231489622999999
match,,,,0.6240489643
lookked,,,,0.6229011414
remains,,,,0.6216701017
18bar,,,,0.6210500053
lincoln,,,,0.6207334488
bay,,,,0.6207334488
eoc,,,,0.6196840736
dwelling,,,,0.6196840736
tites,,,,0.6192789889
incdexing,I,index,not one hundred percent sure here,0.619161007
ripped,,,,0.6174590271
h18,,,,0.6174730365
004,,,,6.627812771575997e-05
duskolector,,,,0.6167234847999999
transmission,,,,0.6161387101
receptacle,,,,0.6167697896000001
latched,,,,0.616559055
problems,,,,0.6162411271
turet,I,turret,,0.6153003451
baumer,,,,0.6149122686
centered,,,,0.6133503214
cheack,S,check,,0.6122442695
programing,,,,0.6102455833
cutter,,,,0.6101394816
email,,,,0.6093631279
ali,,,,0.6093631279
s120,,,,0.6086935347
3500,,,,0.6086364387
2024,,,,0.607721618
cancelled,,,,0.6078430059000001
