tokens,NE,alias,notes,score
c06,,,,4.3277332271865685
leave,,,,4.278053802512181
b07,,,,4.300046539978228
controlled,,,,4.284516668019629
slow,,,,4.292008889791521
installation,,,,4.328806184098404
perimeter,,,,4.296659559961375
flashing,,,,4.367379933410115
a0715,,,,4.338068098313464
22c,,,,4.2777081934018435
soot,,,,4.2689981422633885
le,,,,4.255579078018571
reduced,,,,4.255038008722397
strange,,,,4.247232298743492
donna,,,,4.260851694175576
temporary,,,,4.233240866625406
arrival,,,,4.255240322337562
c146,,,,4.2690389511519236
fh,,,,4.17580461443717
multiple,,,,4.246307059790958
bath,,,,4.228853802540924
satisfied,,,,4.254704163691796
mounted,,,,4.230127169304703
adam,,,,4.2383233052785085
b249,,,,4.209661500213298
ae,,,,4.221202738068884
iwo,,,,4.23608499008337
booth,,,,4.211062261870237
jason,,,,4.224927560595264
b132,,,,4.244423805854251
quite,,,,4.226523625036052
list,,,,4.24465945414986
lenard,,,,4.222075806733169
inboard,,,,4.202358323573552
a819,,,,4.223374076244062
probe,,,,4.192774499141741
squealing,,,,4.198802286063799
ride,,,,4.221183958164482
b225,,,,4.14669782802187
language,,,,4.180165482967322
crib,,,,4.114061583866
a337,,,,4.190922908999154
previous,,,,4.1810622175035705
a46,,,,4.171514339720768
disconnect,,,,4.170833866860826
a368,,,,4.165322164367998
maureen,,,,4.1655202601799335
experiments,,,,4.161061150066943
preheats,,,,4.16923244849898
k120,,,,4.08373621961508
inter,,,,4.16029948538909
a256,,,,4.143666149974531
209,,,,4.158493839979066
a328,,,,4.098487204341138
e212,,,,4.19673499375148
151,,,,4.1456229512511715
hours,,,,4.124409263908163
chek,S,check,,4.137592426833441
a438,,,,4.143029135374124
curtis,,,,4.124644473742126
walter,,,,4.119543793623529
bracket,,,,4.1099393118088035
42,,,,4.117773382826488
daycare,,,,4.129027100929878
a135,,,,4.127357865688157
20c,,,,4.097917721715404
reads,,,,4.111218214913353
c122,,,,4.105763657691118
stored,,,,4.0863731967000625
response,,,,4.0494506944354764
correction,,,,4.038700745965547
mold,,,,4.071829621046997
angel,,,,4.035423039263767
indication,,,,4.059963468501281
a09,,,,4.190769089451823
e101,,,,4.054929403379843
security,,,,4.0578539750555125
notify,,,,4.0545248013119375
isolation,,,,4.062824926542003
b001,,,,4.059642485380491
drives,,,,4.037576611431513
betty,,,,4.046290368830794
vac,,,,4.037182705358268
stay,,,,4.037963128342418
real,,,,4.02317256712041
energy,,,,4.098391751705268
a533,,,,4.051950706314306
advised,,,,4.021823407859664
d05,,,,4.018470485846232
clock,,,,4.0178315269628415
meet,,,,4.0389559815940315
acuator,I,actuator,,4.0168968111860766
canister,,,,4.008690405399375
147,,,,4.024543870743576
affecting,,,,4.007767903090601
free,,,,4.018927725978293
b21,,,,4.023954669160932
48,,,,4.0035396206974445
additionals,,,,4.001014360854613
131,,,,4.014204718712846
denise,,,,4.006264404165739
safe,,,,3.9960367567859687
suite,,,,3.962148277589731
micro,,,,3.9885610371923637
lemley,,,,3.962300833441701
ans,,,,4.007233840855128
nick,,,,3.9727561667484745
instructed,,,,3.981817297862984
simplex,,,,3.992521075508241
circulation,,,,3.981120241134476
a102,,,,3.8946184784075935
a821,,,,4.013347289370177
class,,,,3.965550842283769
airline,,,,3.9668919409725634
tied,,,,3.955103183117204
dwayne,,,,3.9610139232772
draining,,,,3.948546029943313
b219,,,,3.952150195813737
wo,,,,3.9110254820301567
lights,,,,3.920606449678482
ralph,,,,3.9313867633889656
monica,,,,3.924380476896339
maximo,,,,3.918976859342695
connected,,,,3.935125853755376
looking,,,,3.9165510968969732
reannin,,,,3.9254846232977294
capped,,,,3.9111324442609443
a358,,,,3.844891099783783
intermittent,,,,3.908694608400897
recorded,,,,3.8930067994948567
f117,,,,3.8967171511492418
rolled,,,,3.9121895498155
error,,,,3.9103747861039855
gauge,,,,3.877469570157819
b174,,,,3.892974490082872
standing,,,,3.952328444828243
tape,,,,3.849734471276098
d06,,,,3.86625722855204
b36,,,,3.872921232803688
warranty,,,,3.867179591837006
144,,,,3.8637069430228537
a823,,,,3.882214861088949
donald,,,,3.8612436598823776
a702,,,,3.8564310853644064
defusers,,,,3.8498771631297006
transformer,,,,3.848298606714871
a1026,,,,3.871963424725057
slightly,,,,3.8107057760528136
heard,,,,3.838228314753932
johannes,,,,3.837508255297191
404,,,,3.834997546022065
triple,,,,3.832233709795218
emergency,,,,3.828039367282159
salvermoser,,,,3.8537035098234345
c225,,,,3.844898571457241
drop,,,,3.8495606039975305
tag,,,,3.816201153987812
coats,,,,3.8538124498791095
noticed,,,,3.7960767391216543
dept,,,,3.8613081823706095
danny,,,,3.8220829533418974
toilet,,,,3.749569948579393
galley,,,,3.799127700487737
shops,I,shop,,3.7756532308417614
crack,,,,3.760153149470841
blows,,,,3.7472694742997037
a40,,,,3.7927995613453866
repeatedly,,,,3.7901607859996966
anthony,,,,3.7907103310674746
non,,,,3.79808828543243
tim,,,,3.792292477581321
corridors,,,,3.801711034420944
coordinated,,,,3.803533369084652
h2o,,,,3.7806075582791165
1123,,,,3.796773915282933
trim,,,,3.779195131962631
entering,,,,3.7820349475600814
tammy,,,,3.794659417577483
wearing,,,,3.811545616034997
blank,,,,3.767027388923132
brackets,,,,3.765300708496536
b24,,,,3.7658223905226063
average,,,,3.7621556039853052
respond,,,,3.760331951141196
cynthia,,,,3.7573832051888947
a423,,,,3.755529945209683
project,,,,3.738911721374736
primary,,,,3.7156009866528414
b207,,,,3.732813968748518
f013,,,,3.729985016182277
b268,,,,3.738997935911956
plug,,,,3.731335563438402
asbestos,,,,3.712604271201837
rail,,,,3.7138516178269683
terry,,,,3.7233821343545337
ordering,,,,3.716410569719217
task,,,,3.7095794603967582
stainless,,,,3.713830673174944
b262,,,,3.7191159295053575
a825,,,,3.725364615025548
c033,,,,3.7023574354489313
elec,,,,3.683404503214615
shows,,,,3.68077449054555
b327,,,,3.6868080891362207
applied,,,,3.6746147400243534
a005,,,,3.75278298762152
staff,,,,3.685260833222193
shooting,,,,3.6697790921462894
police,,,,3.681452576552612
lose,,,,3.6756746307853394
a208,,,,3.677822873999213
1b,,,,3.672064701267913
diaphrams,I,diaphragm,,3.68418977532461
83,,,,3.671758502959329
unsafe,,,,3.6657922152283664
b260,,,,3.686281189095422
chuck,,,,3.5816822320604405
telephone,,,,3.6755400266298137
dining,,,,3.6683950053541734
key,,,,3.691828757275784
a332,,,,3.5949253784898145
responding,,,,3.645320410836581
zulma,,,,3.6499544475326697
balancer,,,,3.604676026552384
exsisting,,,,3.649620786460241
wanted,,,,3.632824827092017
heavy,,,,3.638803492821298
completion,S,complete,,3.6256130574293066
125,,,,3.6362158887561535
a3,,,,3.6256390319514455
rusted,,,,3.640754120787012
c011,,,,3.6964614980524786
8th,,,,3.666504909554642
lots,,,,3.626952580896909
installing,S,install,,3.613959499056152
mathew,,,,3.6210967009499857
vincent,,,,3.6043384054281296
k07,,,,3.61920423202993
active,,,,3.5663221689069844
cheese,,,,3.603367495103549
casing,,,,3.6613428666972982
guidelines,,,,3.5518772438002717
couldn,,,,3.5766987415988782
419,,,,3.588630971537679
peter,,,,3.592218471166408
welding,,,,3.5897686756891365
weld,,,,3.581560601302087
shoot,,,,3.5711781034116656
a54,,,,3.5826468643551603
assistance,,,,3.576412885138016
a522,,,,3.5789783294724606
114,,,,3.5210800784605265
a623,,,,3.581612730015192
roy,,,,3.5595827786588945
a306,,,,3.5633280497514046
a713,,,,3.5692352447902027
b40,,,,3.5561029684055487
a1100,,,,3.5779189701589047
nicholas,,,,3.546986277077305
fall,,,,3.5430504876828333
battery,,,,3.5535236533585213
c111,,,,3.5556386071517645
poor,,,,3.539525440871942
gregory,,,,3.5383979165259998
gale,,,,3.4883853546878965
soons,,,,3.5120743845103415
glenera,,,,3.5372604335367344
ws,,,,3.5318929085941853
a736,,,,3.5471299518594157
muggy,,,,3.4833977104174805
resetting,S,reset,,3.5165586654585974
notice,,,,3.5793739091045262
tracey,,,,3.485918543817907
maria,,,,3.5230659694962614
kristen,,,,3.514294580157255
oc,,,,3.5103782294545685
month,,,,3.5115612806356737
b305,,,,3.5104298248679338
reactor,,,,3.5009461800952573
port,,,,3.5004012443565613
bound,,,,3.525190267454497
tuesday,,,,3.4816407175265884
sides,,,,3.4962527362169875
add,,,,3.488788000970474
judy,,,,3.4831460325063763
319,I,building,,3.5148979999585097
00,,,,3.503068049764852
46,,,,3.4686447943419774
a430,,,,3.485421391291186
outstanding,,,,3.4725124270388075
english,,,,3.440716453365807
meter,,,,3.4621325661570603
continuously,,,,3.459024283935133
kerry,,,,3.4668479163924992
affect,,,,3.460866660317511
purchased,,,,3.4536997632125663
requesting,P,request,,3.4461222884536182
ready,,,,3.4391249725315256
hx,,,,3.4474383770473214
balancing,,,,3.4433590078461265
process,,,,3.4493769063869912
sign,,,,3.4323406582946845
a723,,,,3.451137190756197
hold,,,,3.423839614640596
falling,,,,3.4671263945354127
candice,,,,3.4344366030697167
sys,,,,3.439684965741688
weather,,,,3.4701322882954564
c317,,,,3.3641334382869332
c08,,,,3.4748038463094013
tolerance,,,,3.3958603041420954
sponsors,,,,3.4228749368355564
makes,,,,3.4154145623893384
c002,,,,3.417392944753929
a166,,,,3.5001773691790823
b136,,,,3.4525233677849902
pick,,,,3.368606146187524
b319,,,,3.476518741273873
afternoon,,,,3.409481957433157
input,,,,3.3920226079120392
glass,,,,3.393400855479765
b220,,,,3.408893585387773
welded,,,,3.3752508972300643
a369,,,,3.4045841012823748
b307,,,,3.391392712267777
d024,,,,3.3847936560931453
b23,,,,3.404525540940245
a47,,,,3.3998046709469065
stroked,,,,3.3478870626297166
11th,,,,3.389115492234875
en,,,,3.3725311911958564
marie,,,,3.387104445405
b31,,,,3.333411139286357
generated,,,,3.369862194339831
improve,,,,3.3794273199650213
martin,,,,3.3740491830221964
a509,,,,3.3922991105238665
c115,,,,3.3631772188460904
email,,,,3.325578437859177
department,,,,3.349456365425381
mini,,,,3.3487688303396115
c104,,,,3.352081497821427
hum,,,,3.343779085073664
die,,,,3.344598671908598
a366,,,,3.3946545163896875
humidistat,,,,3.3509814827708797
alice,,,,3.3579638416423334
flooding,,,,3.336031593255452
setpoints,S,set_point,Set-point for temps ¯\_(ツ)_/¯,3.3364649220062343
413,,,,3.3359821355253323
a1033,,,,3.347525909298428
rachel,,,,3.317179529876497
b015,,,,3.3436734768415004
kurt,,,,3.3352296764252274
rising,,,,3.3286998917527373
clicking,,,,3.321587871409263
instructions,,,,3.2924458406280683
calvin,,,,3.327051207810724
balanced,,,,3.349136651204697
c123,,,,3.3296650488683124
opeartion,S,working,,3.3709705617471784
works,,,,3.3176975329290137
defrost,,,,3.3239021056372104
e220,,,,3.3274012291051185
maintaining,,,,3.3122101026914357
froze,U,freeze,"didn't select freezer object...only assume ""too_cold"" state",3.310323111655901
suspected,,,,3.3011822011317125
static,,,,3.295871503161884
a362,,,,3.318465754516068
think,,,,3.2996002701802767
a34,,,,3.299759469881344
a30,,,,3.271182251870113
sara,,,,3.3068665474317123
owned,,,,3.32622370223374
b338,,,,3.287973260502838
spray,,,,3.2836113642427005
normally,,,,3.2801647737646507
524,,,,3.278191063772185
a5,,,,3.284480999126649
a114,,,,3.281249050639328
rodrigo,,,,3.2910306871808928
stated,,,,3.271960701961221
ells,,,,3.2840670136424333
dale,,,,3.2841346415918524
completely,S,complete,,3.2435141709498816
remote,,,,3.3087807623913017
verivied,S,verify,,3.1542351836284035
a537,,,,3.287871565594345
fred,,,,3.2658799424737626
remain,,,,3.2606783394229644
4ea,,,,3.291818302631969
super,,,,3.3301454344042094
critical,,,,3.2476891103891736
308,I,building,,3.1978457290741527
34,,,,3.2548580466193178
inform,,,,3.262707826422872
a244,,,,3.260285589865715
a28,,,,3.329611421093384
blocking,,,,3.2607506604900705
devices,,,,3.2263521029249667
continue,,,,3.258208064340033
b201,,,,3.2693348406393348
canvas,,,,3.1536940181586828
writes,,,,3.25967465258641
painted,,,,3.2612419845546468
larry,,,,3.2240576361807403
jumped,,,,3.241888511448898
handle,,,,3.2470186882250527
ware,,,,3.22711923441684
a400,,,,3.2327236651674087
dia,I,diaphragm,,3.245737642160828
certified,,,,3.1923999471795397
performing,,,,3.257411600649337
b54,,,,3.235338393017451
joshua,,,,3.2396719294916028
pe,,,,3.2264501065702422
jacqueline,,,,3.23421404800046
conf,,,,3.249348363275701
relative,,,,3.2207752669641034
plus,,,,3.261666608189288
shutting,,,,3.2173673217863925
instrument,,,,3.23532619840258
inner,,,,3.2511888504392794
ladder,,,,3.2144288674235257
a268,,,,3.216891074793913
a329,,,,3.2241668622268573
excess,,,,3.054439881750297
aqua,,,,3.2060198509594464
painting,,,,3.2024879324469517
k117,,,,3.0881878694278915
maintained,,,,3.2042234501420466
pots,,,,3.2121777860035667
jeffery,,,,3.2011814631291236
communcated,,,,3.194991773498569
april,,,,3.195284260196745
a12,,,,3.1560077947186915
a44,,,,3.190750467284324
acu6,I,air_conditioning_unit,,3.185416885497925
sauna,,,,3.1966904163314336
b33,,,,3.1816873883322474
a422,,,,3.2127856958722973
fumes,,,,3.1661027755265723
varified,S,verify,,3.206339928727721
cubicle,,,,3.1908990612615007
a318,,,,3.1751987086467497
ray,,,,3.1790121805484883
bit,,,,3.1944765691777306
operations,S,working,,3.169053211230582
require,,,,3.1694543606266925
lynn,,,,3.173749262515483
monitors,,,,3.1631196925240124
a42,,,,3.1722883073064203
b42,,,,3.1628903191085658
c202,,,,3.1598485359250392
audrey,,,,3.155087893045452
e03,,,,3.1523142090853566
corrections,,,,3.14990062614984
dumping,,,,3.1449823594030937
418,,,,3.1832725554865595
30pm,,,,3.1545251278794724
ands,,,,3.1430120326682616
breezeway,,,,3.1442707349173236
hru,,,,3.1283260514254145
a726,,,,3.1526545252406946
econimizer,,,,3.1242295567176632
deborah,,,,3.1307618752175124
svetlana,,,,3.132686327277135
thing,,,,3.1187478114720286
ken,,,,3.121709737465101
far,,,,3.1170230325378827
b30,,,,3.1021124712620125
a63,,,,3.118572975853268
b32,,,,3.11205945707376
a1013,,,,3.1208095006355934
sooner,,,,3.1063275168284568
retrieved,,,,3.1345278911486862
a1126,,,,3.1231367378267256
305,I,building,,3.1121174759215564
redirecting,,,,3.1059991892189163
disabled,,,,3.1060971860302233
general,,,,3.101032446860915
a935,,,,3.121637095690298
fumehoods,,,,3.0973556671115965
forward,,,,3.1083111830534933
a35,,,,3.1126651238464254
a734,,,,3.111677775963088
ones,,,,3.0878746459544826
identified,,,,3.095250518420687
vaccumed,,,,3.1157826161183104
wait,,,,3.0831919288532235
a68,,,,3.0810713748172547
renee,,,,3.0905791429129468
splash,,,,3.079875648902608
king,,,,3.0836744760059145
leaky,P,leak,,3.07787761137253
cracked,,,,3.0783473142040427
lawrence,,,,3.0871763584433376
sensitive,,,,3.077381299604228
tube,,,,3.120296029071377
priority,,,,3.0680614787592626
gov,,,,3.0877015732331747
53,,,,3.061881209125076
lynne,,,,3.059539421346426
ayala,,,,3.0392828963594516
cws,,,,2.9641178223160805
c02,,,,3.1303901548368214
worried,,,,3.0409424704852706
g003,,,,3.009955150559556
a01,,,,3.0371452962785708
sitting,,,,3.0809524166369933
robyn,,,,3.0515018839492054
grease,,,,3.00818681553306
412,,,,3.0654832406926333
tommy,,,,2.977039770962457
switches,,,,3.020198654219977
e01,,,,2.9956219311112187
a356,,,,3.0255596201789685
cycling,,,,3.0197112367801333
convection,,,,3.0238263299249155
serif,,,,3.014412646367924
b03,,,,3.0067887621313005
7th,,,,3.0088172039077943
ensure,,,,3.0141082751389123
cafertia,,,,3.0212693384476235
a131,,,,3.0326404271105467
banging,,,,3.0104652830114507
hatch,,,,2.9914056473962503
continues,,,,2.9767865074964868
acu3,I,air_conditioning_unit,,2.9851659289481605
337b,,,,2.984284992864315
a236,,,,2.9951437987831206
blew,,,,2.979343713145821
janitorial,,,,2.9567752617882537
experiment,,,,2.9698772590634315
c331,,,,2.9723840186141883
aren,I,area,,2.9685919164336587
a909,,,,2.9872162035610965
b28,,,,2.883941449532837
delivered,,,,2.9513960367979024
b190,,,,2.9581124123966664
g005,,,,2.954850516756337
feel,,,,2.9663716846331187
lost,,,,2.9542981393697314
a0207,,,,2.9606977487577075
180,,,,2.9631976217492664
levels,,,,2.9506429244073
believe,,,,3.0075640489406847
a210,,,,2.9230199700174784
unusually,,,,2.9516293600080283
e125,,,,2.961331198179633
debra,,,,2.9361216768700333
allowed,,,,2.9117501010634137
notes,,,,2.910883424568023
15am,,,,2.855827506710483
a1127,,,,2.9494769019274694
todd,,,,2.9342134275278102
submitted,,,,2.9273253823886307
august,,,,2.9365107600976534
a241,,,,2.936438828084633
blocked,,,,2.9093108476637166
plenum,,,,2.908218146760636
av,,,,2.9176410101496035
clod,U,cold,,2.9187944015211977
till,,,,2.930632478500657
tight,,,,2.91716888806972
c117,,,,2.9255739652121315
a220,,,,2.9176052236900585
observed,,,,2.928335110452279
flange,,,,2.8911568751411054
b237,,,,2.9149662045167424
hao,,,,2.9273746114926134
surrounding,,,,2.916584620367825
exersized,,,,2.9388282285677483
a252,,,,2.9338017284841937
a08,,,,2.9116935712188443
season,,,,2.925336961854872
results,,,,2.9257681349857254
availible,,,,2.899354384596582
44,,,,2.922584638683082
a316,,,,2.8962228415217988
a233,,,,2.8986371265562703
puddle,,,,2.8941513946210446
allen,,,,2.906910565067813
c118,,,,2.8147200285811182
38,,,,2.8913437158715407
ladders,,,,2.8815861434072136
a246,,,,2.88381716123581
asked,,,,2.804872841198942
feeding,,,,2.862937275476346
louver,,,,2.8721699041188
frost,,,,2.8745936811379567
vladimir,,,,2.886021397613316
retensioned,,,,2.872141757492913
upstairs,,,,2.894116625035596
safely,,,,2.8770174540793736
dropping,,,,2.8831991729310733
plastic,,,,2.8656086656111524
e104,,,,2.8658361474882086
36,,,,2.8742733283249535
a527,,,,2.7507124283329145
jay,,,,2.8757024657614867
stairwells,,,,2.8597223600737536
cpmplete,,,,2.8563193177290587
marlin,,,,2.8702807481156407
zones,,,,2.8570130695468507
storm,,,,2.8638996923412483
spot,,,,2.7939737407592347
womens,,,,2.852272280076268
parameters,,,,2.8582695534114704
c4,,,,2.847420217022678
showed,,,,2.887078854119244
positive,,,,2.862803040333016
saw,,,,2.8062657902369605
afterburner,,,,2.8410215776008347
b60,,,,2.8482840781477146
33,,,,2.8555686333831907
155,,,,2.8458590259921275
restricted,,,,2.856852132497916
dewees,,,,2.8370140801110897
andy,,,,2.8791023071127206
b181,,,,2.845016620772092
shannon,,,,2.832789760109857
tarp,,,,2.865410930203108
draft,,,,2.8387325375132058
e137,,,,2.8363352699565616
ab06,,,,2.7886345049322347
flush,,,,2.816300271320772
501,,,,2.819272530934128
man,,,,2.817313579797615
hr,,,,2.818479247145788
fitness,,,,2.818177431310045
allowing,,,,2.8141702606431265
30am,,,,2.8027530634138835
evening,,,,2.8131180543456744
purchase,,,,2.7999757749765934
mezzanine,,,,2.8081543463348475
b57,,,,2.8132177780822927
wired,,,,2.7833555484511434
37,,,,2.8032597230695684
approx,,,,2.7988479126465107
204,,,,2.7957311852867885
c116,,,,2.858997962154581
auditoriumn,,,,2.8014745353190404
fittings,,,,2.793445962895878
133,,,,2.787187455565283
hooked,,,,2.7782005929113187
buzzing,,,,2.8373103412081577
filtration,,,,2.7836373742275464
drum,,,,2.7854468933106946
wont,,,,2.7843658059514422
buss,,,,2.8317835489963974
a931,,,,2.7967494180809083
best,,,,2.769803670602512
joyce,,,,2.7785454002364802
apart,,,,2.7390161313436403
e102,,,,2.8893497423682826
gpl,,,,2.7664161574266024
lo,,,,2.7605997929299693
recharged,,,,2.7551459113716
b65,,,,2.7543407602182453
bleed,,,,2.7585425110043214
blade,,,,2.769852877161721
bucket,,,,2.7689312726239006
mechanic,,,,2.7487580362645243
b26,,,,2.7625715890810003
a308,,,,2.756399310871537
dead,,,,2.8618273636180347
self,,,,2.743921446584317
diaphrgams,I,diaphragm,,2.7773911706574093
col,,,,2.741332540191649
components,,,,2.7392451008110856
traps,,,,2.7294147286539525
a007,,,,2.7683147356492057
coupler,,,,2.7517348484699427
insulate,,,,2.7361223020099783
tony,,,,2.7311958011453252
a901,,,,2.7508264570854597
84,,,,2.7318341283735914
measurement,,,,2.733331489399287
a715,,,,2.7345229702334555
freeded,,,,2.7360264014757547
loosened,,,,2.7306383934810188
trips,,,,2.740441968090092
net,,,,2.715142785733572
vsp,,,,2.7072076167299217
surge,,,,2.732436905691765
ladie,,,,2.705407481847534
cecelia,,,,2.714921387535122
b189,,,,2.618615232958352
121,,,,2.6856912431102344
table,,,,2.6710347271960986
gave,,,,2.6945476060796154
manifold,,,,2.6862463275328587
eliminators,,,,2.6643635400920562
exh,,,,2.682918892741808
solomon,,,,2.6870572699656723
a2,,,,2.6792280454866924
ringing,,,,2.6778710850688667
registering,,,,2.6915882630330983
suzann,,,,2.6005539658257266
slipping,,,,2.6794404397383578
computers,,,,2.6770111678189257
investagation,,,,2.6685081833575164
a1113,,,,2.7028552281907103
pushing,,,,2.6815692945194494
240,,,,2.657529962986529
desired,,,,2.662389403828472
vanes,,,,2.642460551141128
case,,,,2.6577707136502053
142,,,,2.6677947738591814
polly,,,,2.683810829711159
a511,,,,2.657637374937556
exposed,,,,2.647367365372531
a57,,,,2.667741989595652
penetration,,,,2.682270271206421
ron,,,,2.6472384199372008
brenda,,,,2.6496039381308925
reference,,,,2.6386693647425323
didi,,,,2.6020269936234883
cycle,,,,2.6317467561609087
e128,,,,2.686549786455251
suppling,,,,2.6707023156227683
reach,,,,2.6312637004531294
5c,,,,2.6247233712855085
malfunctioning,,,,2.6300977264016594
a0721,,,,2.64706158528871
howard,,,,2.63025638769103
function,,,,2.5979097756220044
celsius,,,,2.628383176679673
perameters,,,,2.6142991871218464
324,,,,2.60681965166957
joy,,,,2.618881338227648
b340,,,,2.6343782160008886
speaking,,,,2.569560916601488
a254,,,,2.6127058512771173
necessary,,,,2.6132363950426534
final,,,,2.6117057953404554
cross,,,,2.615286617714893
typo,,,,2.6122222297666813
judith,,,,2.607166466999558
a48,,,,2.6072705113501167
g100,,,,2.6048871040231822
sadisfied,,,,2.618439163831152
e132,,,,2.6010446175319952
conservation,,,,2.6668509347559084
minor,,,,2.596088698744273
nathan,,,,2.5894546395862914
a338,,,,2.5454447202133825
brine,,,,2.589093803616397
a136,,,,2.5865425520510628
b46,,,,2.5766851974863063
a03,,,,2.602547790318685
given,,,,2.5768099015314467
modules,,,,2.678471708348922
kit,,,,2.562644873559347
rpm,,,,2.5914127171052663
41,,,,2.5791893979379816
personnel,,,,2.5820618072078134
136,,,,2.5745763101395296
a0819,,,,2.600918653766477
repositioned,,,,2.5818889294936564
restriction,,,,2.5731472805420488
523,,,,2.6027472723059684
a719,,,,2.5788666964089515
wayne,,,,2.5729991239475463
guards,,,,2.568763981742175
property,,,,2.568501326944137
b342,,,,2.5815696193744047
inrm,,,,2.5768887047760765
batteries,,,,2.5665159325277798
908a,,,,2.56972156670321
kenneth,,,,2.5730012063775067
b002,,,,2.562448531416072
a731,,,,2.5747487581238246
flows,,,,2.5367230086132264
pam,,,,2.566076357250624
402,,,,2.5584558547126384
degress,I,degrees,,2.567565554017428
wamsley,,,,2.5576428302042498
katherine,,,,2.5696799191918576
a531,,,,2.567836182616348
213,,,,2.5634271927420897
weston,,,,2.5636507601008187
suppose,,,,2.5428856100811217
vault,,,,2.553034737692605
a421,,,,2.5241489172487075
outboard,,,,2.599800346447508
suggested,,,,2.493961235330384
a137,,,,2.5225971193551544
sticker,,,,2.51224194986985
229b,,,,2.51481425273817
worse,,,,2.546325871091248
engineering,,,,2.5516505823147138
contract,,,,2.5414522547923597
f105,,,,2.5330196852191915
copper,,,,2.534198284358025
ruined,,,,2.530361134083658
158,,,,2.537908490664948
clips,,,,2.5044206489939222
organize,,,,2.525156730454942
hertiage,,,,2.534817318692562
complaining,,,,2.5393858943119514
hallways,,,,2.5365326153089582
a242,,,,2.5222777829805203
locker,,,,2.515418148829683
reversing,,,,2.516274238965424
marked,,,,2.5137648958007293
providing,,,,2.5131351712561734
ck,,,,2.5391759627071737
a402,,,,2.5183399411039247
trunk,,,,2.5131711850240697
attention,,,,2.530226861515417
f109,,,,2.512702348113891
fit,,,,2.497954877797265
sheffield,,,,2.5066942251745132
rise,,,,2.5258870061522325
lunch,,,,2.5259538772844747
pouring,,,,2.4998387961060144
b019,,,,2.505722902003148
renovating,,,,2.4586046695453323
agian,,,,2.543037531957834
shuts,,,,2.490967776457365
a49,,,,2.463193334793628
e103,,,,2.486102547692
b003,,,,2.483869644823016
remaining,,,,2.4796177228981446
a1130,,,,2.487573430570794
blast,,,,2.4170026411411616
fossett,,,,2.396650964840639
display,,,,2.4712768120454482
burton,,,,2.4786659589374684
link,,,,2.475395133091036
relaced,S,replace,,2.4768913501742658
819,,,,2.4797267939782657
taking,,,,2.4668371822226813
bv,,,,2.46532804607787
a523,,,,2.466183215337142
x4085,,,,2.4801712623966368
coulter,,,,2.462455624241685
stops,,,,2.502736802844594
chiara,,,,2.4710546481128604
dial,,,,2.5938696998755417
luis,,,,2.4632047399193167
decided,,,,2.474211515178516
wixon,,,,2.4593063595394686
issued,,,,2.436809200484361
say,,,,2.4578514112032086
tighten,,,,2.4536256839380552
automated,,,,2.420912800373169
flooded,,,,2.450711089288343
burn,,,,2.4585963789426097
6941,,,,2.4564586814407754
c006,,,,2.4543050820096823
requires,,,,2.4486190091116504
51,,,,2.4522133099440384
cafe,,,,2.455080021265053
corroded,,,,2.447699805839192
pin,,,,2.4439994027571825
nad,,,,2.449738628614265
creating,,,,2.4550125532746057
responded,,,,2.443135268785399
unusual,,,,2.4398048896714895
susanne,,,,2.4484099055326265
2f,,,,2.440767533779578
roger,,,,2.4417419147945543
picked,,,,2.4560947386896093
50am,,,,2.438660018693652
300,I,building,,2.4366153267473467
drill,,,,2.293701904446812
solar,,,,2.451307961265936
rachuri,,,,2.445650147758993
x6301,,,,2.4091912550750516
seba,,,,2.4305959665194155
arm,,,,2.384157378401359
adjoining,,,,2.427444368110236
weren,,,,2.424915054670572
b49,,,,2.417928171121305
incorrect,,,,2.4184544594395128
d018,,,,2.418059401456937
burner,,,,2.4224333301711525
cotr,,,,2.416549212969805
c14,,,,2.418321442714875
ah,,,,2.338373014061609
sa,,,,2.429859366383613
acu2,I,air_conditioning_unit,,2.4035689955647137
debbie,,,,2.4046045795159503
initialized,,,,2.4082517239868046
1201,I,building,,2.400773074008681
a1019,,,,2.414104073676063
conferance,,,,2.382550691656361
cylinder,,,,2.3905564429594075
fallen,,,,2.4162739304963483
discussion,,,,2.373051796965667
a927,,,,2.403356622434532
hi,,,,2.400155839404152
drilled,,,,2.393155362313076
exercised,,,,2.3933061254270145
e119,,,,2.409636284880897
cooled,,,,2.3975828491442166
latch,,,,2.390946214419093
c147,,,,2.3984521165704447
a733,,,,2.3958587288568656
torn,,,,2.434600026008967
calibrations,S,calibrate,,2.4197059140906982
mquest,,,,2.3790297944010823
5pm,,,,2.408057934458538
exterior,,,,2.374734717065294
ax,,,,2.3760654955863703
gained,,,,2.3295621417282133
sten,,,,2.3788703729599465
g032,,,,2.3729330903248846
setter,S,set_point,Set-point for temps ¯\_(ツ)_/¯,2.3780379214466447
acu5,I,air_conditioning_unit,,2.3685934640016013
operators,,,,2.328309220695098
backwards,,,,2.382995777688649
c166,,,,2.377300252621132
22737,,,,2.3842035280488645
regina,,,,2.37879800135773
complaint,,,,2.3868922438037017
accuator,I,actuator,,2.434513754433117
d100,,,,2.370202083500853
acu4,I,air_conditioning_unit,,2.3579596542664616
rose,,,,2.3490563146817447
78f,,,,2.329538003896463
beeping,,,,2.353967082239813
teletronics,,,,2.3127262187307287
returns,,,,2.351459734398035
